HSN,NAME,P CODE,TOTAL QUANTITY,UNTAXED TOTAL,IGST,SGST,CGST,TAXED TOTAL
38220019,EOSIN YELLOW STAIN SOLUTION 125 ML,E30971,628,30727.79,6068.91,429.25,429.25,37655.2
38220019,FERRIC CHLORIDE SOLUTION 10% 125 ML,F20471,40,1935.2,330.63,91.5,91.5,2448.83
38220019,FOUCHET'S REAGENT 125 ML,F21971,724,57278.33,10344.38,963.16,963.16,69549.03
38220019,FIELD'S STAIN SOLUTION A 500 ML,F30929,115,14883,2880,196.04,196.04,18155.08
38220019,FIELD'S STAIN SOLUTION A 125 ML,F30971,857,37846.62,5497.33,201.44,201.44,43746.83
38220019,FIELD'S STAIN-SOLUTION B 500 ML,F31029,121,16036.2,2880,311.36,311.36,19538.92
38220019,FIELD'S STAIN-SOLUTION B 125 ML,F31071,345,15204.7,2780.45,201.44,201.44,18388.03
38220019,GLUCOSE STOCK STANDARD 1% 125 ML,G20471,9,372.28,38.57,6.1,6.1,423.05
38220019,GRAM'S COLOUR STAINING KIT,G21950,110,33634.5,5238.72,550.17,550.17,39973.56
38220019,GENTION VIOLET AQUEOUS SOLN. 125 ML,G30671,64,3308.8,397.06,0,0,3705.86
38220019,GENTION VIOLET ALCOHOLIC SOLN. 125 ML,G30771,25,1347.5,161.7,0,0,1509.2
38220019,GIEMSA'S STAIN SOLUTION 125 ML,G30871,3048,322443.48,52701.39,795.72,795.72,376736.31
38220019,GRAM'S IODINE 125 ML,G31171,1062,53336.28,11691.28,767.22,767.22,66562
38220019,HAEMATOXYLIN Delafield's 125 ML,H30171,30,5487,0,329.22,329.22,6145.44
38220019,HAEMATOXYLIN (Harris's) 125 ML,H30271,1091,214485.5,37258.08,1618.2,1618.2,254979.98
38220019,HAEMOGLOBIN STANDARD 10 ML,H55005,20,1378,165.36,0,0,1543.36
38220019,IODINE SOLUTION 1% 125 ML,I20317,728,40833.34,8025.28,533.32,533.32,49925.26
38220019,J.S.B.STAIN SOLUTION NO:1 125 ML,J30172,187,12467.4,2359.61,241.43,241.43,15309.87
38220019,J.S.B.STAIN SOLUTION NO:2 125 ML,J30271,190,12465.2,2644.22,184.14,184.14,15477.7
38220019,LEISHMAN'S STAIN SOLUTION (S) 250 ML,L10475,2704,202888.95,37612.2,190.28,190.28,240881.71
38220019,LEISHMAN'S STAIN SOLUTION (S) 500 ML,L10529,201,31080.27,839.59,1489.51,1489.51,34898.88
38220019,LACTOPHENOL-COTTON BLUE M.S. 500 ML,L11629,152,29121.4,4024.04,456.73,456.73,34058.9
38220019,LEISHMAN'S STAIN SOLUTION (M) 250 ML,L30575,444,42386.56,8532.48,2111.78,2111.78,55142.6
38220019,LEISHMAN'S STAIN SOLUTION (M) 500 ML,L30579,1909,271917.39,52704.36,7894.22,7894.22,340410.19
38220019,LUGOL'S IODINE 5% 500 ML,L31229,16,15600,1872,0,0,17472
38220019,LUGOL'S IODINE 5% 125 ML,L31261,66,13555.52,3122.38,32.74,32.74,16743.38
38220019,LUGOL'S IODINE 125 ML,L31271,903,55317.99,13931.27,302.47,302.47,69854.2
38220019,MERCURIC CHLORIDE SOLUTION 5% 125 ML,M20871,23,2259.38,232.51,38.62,38.62,2569.13
38220019,MILLON'S REAGENT 500 ML,M22629,32,51968,6236.16,0,0,58204.16
38220019,MILLON'S REAGENT 125 ML,M22671,49,21779.86,3698.29,803.98,803.98,27086.11
38220019,METHYLENE BLUE ALKALINE SOLUTI 500 ML,M31829,11,2445.5,98.12,203.67,203.67,2950.96
38220019,METHYLENE BLUE ALKALINE SOLN 125 ML,M31871,774,50178.24,20363.91,1328.47,1328.47,73199.09
38220019,METHYLENE BLUE AQUEOUS 125 ML,M31971,1901,96758.94,13908.56,449.45,449.45,111566.4
38220019,METHYL VIOLET 6.B AQ SOLUTION 125 ML,M32371,20,1034,124.08,0,0,1158.08
38220019,NESSLER'S REAGENT 125 ML,N20271,2623,205724.84,66302.88,1309.48,1309.48,274646.68
38220019,NIGROSINE 10% SOLUTION 125 ML,N20471,15,937.4,215.82,20.27,20.27,1193.76
38220019,OCCULT BLOOD TESTING KIT,O26450,14,1931.85,284.31,135.6,135.6,2487.36
38220019,PAPANICOLAOU'S STAIN - OG-6 125 ML,P10171,796,85407.65,18856.54,823.85,823.85,105911.89
38220019,PAPANICOLAOU'S STAIN - EA-36 125 ML,P10271,507,99524.26,14953.81,887.97,887.97,116254.01
38220019,PANDY'S REAGENT 125 ML,P20171,20,979,117.48,0,0,1096.48
38220019,PHENOL REAGENT 125 ML,P20571,23,3279.8,0,196.78,196.78,3673.36
38220019,PHOSPHATE MOLYBDATE SOLN. 500 ML,P21079,24,4926.42,687.4,30.14,30.14,5674.1
38220019,PHOSPHATE MOLYBDATE SOLUTION 125 ML,P21171,10,905.2,0,54.31,54.31,1013.82
38220019,PLATELET COUNTING FLUID 125 ML,P21471,779,43915.2,6563.84,589.78,589.78,51658.6
38220019,TOTAL PROTEIN & ALBUMIN,P22150,1,185.81,0,11.15,11.15,208.11
38220019,POTASSIUM OXALATE SOLUTION 10% 125 ML,P23371,3,169.26,0,10.16,10.16,189.58
38220019,R.B.C. DILUTING FLUID 125 ML,R20171,173,9171.11,1276.56,324.79,324.79,11097.25
38220019,R.B.C. DILUTING FLUID 500 ML,R20179,170,17090.7,2170.48,135.06,135.06,19531.3
38220019,ROTHERA'S MIXTURE POWDER 100.00 GM,R20467,97,4920.71,706.41,51.33,51.33,5729.78
38220019,MODIFIED RETICULOCYTE C.FLUID 125 ML,R20471,254,41822,6539.28,516.6,516.6,49394.48
38220019,SEMEN DILUTING FLUID 125 ML,S20571,369,22076.58,2833.65,473.42,473.42,25857.07
38220019,SERUM BILRUBIN KIT MODIFIED,S20659,2,413.4,49.61,0,0,463.01
38220019,SERUM CHOLESTROL KIT,S20750,2,491.4,58.97,0,0,550.37
38220019,SERUM AND URINE CREATININE KIT,S20850,9,2013.48,167.07,92.96,92.96,2366.47
38220019,SODIUM CHLORIDE SOLUTION 5 L,S20951,31,9095.4,272.06,490.8,490.8,10349.06
38220019,SILVER NITRATE SOLN. 0.2906% 125 ML,S21371,3,288.3,0,17.3,17.3,322.9
38220019,SILVER NITRATE SOLN. 0.5814% 125 ML,S21471,3,372,0,22.32,22.32,416.64
38220019,SMITH'S REAGENT 125 ML,S21771,11,673.2,72.6,8.18,8.18,762.16
38220019,SODIUM CHLORIDE SOLN. 0.85% 500 ML,S22379,855,35248.54,12826.66,518.18,518.18,49111.56
38220019,SODIUM CITRATE SOLUTION 3.8% 500 ML,S22579,2096,125145.2,24656.67,1663.59,1663.59,153129.05
38220019,SODIUM TUNGSTATE SOLUTION 10% 125 ML,S24371,2,97.34,11.68,0,0,109.02
38220019,SULPHOSALICYLIC ACID SOLN 3% 125 ML,S24571,669,39533.67,12271.12,1281.6,1281.6,54367.99
38220019,SULPHOSALICYLIC ACID SOLN 10% 125 ML,S24671,90,5161.8,987.85,210.93,210.93,6571.51
38220019,SULPHOSALICYLIC ACID SOLN. 20% 500 ML,S24729,40,7051.2,846.14,0,0,7897.34
38220019,SULPHOSALICYLIC ACID SOLN 20% 125 ML,S24771,380,19770.64,2372.34,0,0,22142.98
38220019,SCHIFFS REAGENT 125 ML,S26071,390,24578.26,4933.92,379.89,379.89,30271.96
38220019,SERUM GLUCOSE O.T METHOD,S26450,2,510.9,61.31,0,0,572.21
38220019,SERUM CALCIUM KIT,S26550,2,531.7,63.8,0,0,595.5
38220019,SAFRANINE STAIN SOLUTION 125 ML,S30271,1377,81791.53,26043.54,1072.38,1072.38,109979.83
38220019,TRICHLORO ACETIC ACID 10% 125 ML,T21471,6,375.72,0,22.55,22.55,420.82
38220019,O-TOLUIDINE REAGENT-GLUCOSE 500 ML,T60979,21,3851.9,535.7,159.58,159.58,4706.76
38220019,URIC ACID REAGENT 125 ML,U20471,57,4341.22,500.03,79.23,79.23,4999.71
38220019,WBC DILUTING FLUID (TURK'S) 125 ML,W20671,766,42487.61,16128.73,897.29,897.29,60410.92
38220019,WBC DILUTING FLUID (TURK'S) 500 ML,W20679,557,49288.8,12054.64,705.89,705.89,62755.22
38220019,WRIGHT'S STAIN SOLUTION 125 ML,W30371,160,7530.12,857.74,70.68,70.68,8529.22
38220090,ALCOHOLIC POT.HYDRO.SOLN.0.5N 5 L,A11551,7,4868.13,0,438.13,438.13,5744.39
38220090,L-AMINO ACIDS KIT - 20 items 1.00 GM,A18050,3,5540.04,0,445.08,445.08,6430.2
38220090,ALUMINON REAGENT 125 ML,A21271,256,12694.53,2285.11,0,0,14979.64
38220090,ALIZARIN RED S SOLUTION 125 ML,A43971,64,3145.6,0,188.74,188.74,3523.08
38220090,ACID MOLYBDATE SOLUTION 500 ML,A60679,2,187.49,0,11.25,11.25,209.99
38220090,AMMONIA BUFFER SOLUTION 5 L,A61551,5,1200,144,0,0,1344
38220090,AMMONIA BUFFER SOLUTION 500 ML,A61579,456,43256.94,8319.82,1152.1,1152.1,53880.96
38220090,BIAL'S REAGENT 125 ML,B10571,55,6870.03,3078.7,317.72,317.72,10584.17
38220090,BARRITT'S REAGENT - A 500 ML,B12429,3,525.95,84.22,0,0,610.17
38220090,BARRITT'S REAGENT - A 125 ML,B12471,28,1493.91,277.7,22.1,22.1,1815.81
38220090,BARRITT'S REAGENT-B (VP-TEST) 125 ML,B12571,6,206.55,36.24,11.56,11.56,265.91
38220090,BORSCHE'S REAGENT 125 ML,B21271,206,13342.79,3202.39,239.08,239.08,17023.34
38220090,BROMINE WATER 500 ML,B32229,178,24393.84,7415.43,431.2,431.2,32671.67
38220090,BROMOCRESOL GREEN SOLUTION 125 ML,B42471,46,2242.8,328.54,0,0,2571.34
38220090,BROMOCRESOL PURPLE SOLUTION 125 ML,B42571,19,842.14,101.06,0,0,943.2
38220090,BROMOPHENOL BLUE SOLUTION 125 ML,B42671,115,4835.38,600.12,140.32,140.32,5716.14
38220090,BROMOTHYMOL BLUE SOLUTION 125 ML,B42771,58,2810.14,171.56,176.93,176.93,3335.56
38220090,BROMOTHYMOL BLUE PAPER 200 LS,B42856,2,188.1,33.86,0,0,221.96
38220090,BUFFER SOLUTION pH 4.0 500 ML,B43139,54,4385.92,1085.24,68.75,68.75,5608.66
38220090,BUFFER SOLUTION pH-7.2 500 ML,B43329,20,1758.4,211.01,0,0,1969.41
38220090,BUFFER SOLUTION pH 7.0 500 ML,B43339,57,4649.26,1055.86,103.13,103.13,5911.38
38220090,BUFFER SOLUTION pH 9.2 500 ML,B43539,35,2907.52,766.37,51.57,51.57,3777.03
38220090,BUFFER POWDER pH 4.0,B43601,48,4797.76,1647.36,232.41,232.41,6909.94
38220090,BUFFER POWDER pH 4.0,B43601,115,10454.4,2829.02,72.01,72.01,13427.44
38220090,BUFFER POWDER pH 7.0,B44601,203,19060.45,6092.04,365.98,365.98,25884.45
38220090,BUFFER POWDER pH 7.0,B44601,40,3562.24,296.53,196.42,196.42,4251.61
38220090,BUFFER POWDER  pH 9.2,B45601,55,5579.2,946.16,216.05,216.05,6957.46
38220090,BUFFER POWDER  pH 9.2,B45601,30,2919.31,472.66,85.44,85.44,3562.85
38220090,CALIFORNIA MASTITIS REAGENT 500 ML,C23639,50,9000,1080,0,0,10080
38220090,COBALT CHLORIDE TEST PAPER 200 LS,C40356,76,5739,1002.78,0,0,6741.78
38220090,CALCIUM HARDNESS POWDER 25.00 GM,C40859,25,883.5,0,79.52,79.52,1042.54
38220090,CHLOROPHENOL RED SOLUTION 125 ML,C41971,13,644.49,77.34,0,0,721.83
38220090,CONGO RED INDICATOR SOLUTION 125 ML,C43371,10,477.09,0,28.63,28.63,534.35
38220090,DAVARDA'S ALLOY POWDER 100.00 GM,D10717,15,3149.28,707.62,18.08,18.08,3893.06
38220090,DRAGENDROFF'S REAGENT 125 ML,D30471,29,18853.35,3164.66,793.48,793.48,23604.97
38220090,ERIOCHROME BLACK T SOLUTION 125 ML,E41171,223,11604.06,6088.05,126.55,126.55,17945.21
38220090,EDTA SOLUTION N/10 5 L,E50451,5,1625,292.5,0,0,1917.5
38220090,EDTA SOLUTION N/10 500 ML,E50479,596,36401.96,6133.4,405.63,405.63,43346.62
38220090,EDTA SOLUTION N/50 5 L,E60551,5,1375,247.5,0,0,1622.5
38220090,EDTA SOLUTION N/50 500 ML,E60579,469,26421.11,4732.25,198.33,198.33,31550.02
38220090,EDTA SOLUTION - M/10 500 ML,E60679,100,11684.4,1702.58,0,0,13386.98
38220090,FEHLING'S SOLUTION NO.1 500 ML,F20179,561,74146.8,18732.67,1435.19,1435.19,95749.85
38220090,FEHLING'S SOLUTION NO.2 500 ML,F20279,307,73722.63,17070.72,2110.59,2110.59,95014.53
38220090,FOOD ADULTER.TEST KIT (500 TE),F25950,4,3375.84,506.38,0,0,3882.22
38220090,FERROIN INDICATOR SOLUTION 25 ML,F40659,28,2967.4,1831.5,67.15,67.15,4933.2
38220090,FERROIN INDICATOR SOLUTION.A.R 25 ML,F70609,4,489.72,88.15,0,0,577.87
38220090,ISO CHLOROSULPHATE REAGENT 5 L,I11351,4,2828,0,169.68,169.68,3167.36
38220090,INDICATOR PAPER N.R 2.0-4.5 200 LS,I40156,20,2097.6,344.44,102.67,102.67,2647.38
38220090,INDICATOR Soluion pH 4-11 125 ML,I40171,10,1029.2,0,61.75,61.75,1152.7
38220090,INDICATOR PAPER N.R 3.5-6.0 200 LS,I40256,40,4048,543.17,0,0,4591.17
38220090,INDICATOR PAPER N.R 5.0-7.5 200 LS,I40356,12,1368.96,0,116.36,116.36,1601.68
38220090,INDICATOR SOLUTION (1-14) 25 L,I40388,4,10800,0,972,972,12744
38220090,INDICATOR PAPER N.R 6.5-9.0 200 LS,I40456,132,14377.76,2316.2,27.38,27.38,16748.72
38220090,INDICATOR PAPER N.R 8.0-10.5 200 LS,I40556,50,5980,717.6,0,0,6697.6
38220090,IND.PAPER WIDE RANGE O.0-10.0 200 LS,I40656,628,69173,17525.52,3698.51,3698.51,94095.54
38220090,IODINE INDICATOR POWDER 50.00 GM,I40867,10,377.3,67.91,0,0,445.21
38220090,INDICATOR PAPER pH 2.00-10.5 200 LS,I40956,162,19032.96,5740.8,527.06,527.06,25827.88
38220090,INDICATOR PAPER (1-14) 200 LS,I41056,909,97008.54,26687.61,1608.64,1608.64,126913.43
38220090,IODINE SOLUTION N/10 125 ML,I51017,36,2209.68,0,151,151,2511.68
38220090,IODINE SOLUTION N/10 500 ML,I51079,1045,224797.27,76389.88,2862.54,2862.54,306912.23
38220090,JANUS GREEN STAIN SOLUTION 125 ML,J24371,84,11226.6,2020.79,0,0,13247.39
38220090,K.F.REAGENT (PYRADINE FREE) 500 ML,K10379,6,7661.5,0,546.32,546.32,8754.14
38220090,KOVAC'S INDOLE REAGENT 125 ML,K20171,29,2550.39,381.27,143.25,143.25,3218.16
38220090,K.F.REAGENT (TWIN PACK) 500 ML,K40175,12,12841.92,2311.55,0,0,15153.47
38220090,LAMPOSOLV 500 ML,L20129,339,38680.5,3533.88,2505.71,2505.71,47225.8
38220090,LIME WATER 500 ML,L20229,504,32753.63,6357.3,36.04,36.04,39183.01
38220090,LIGHT GREEN STAIN SOLUTION 125 ML,L32117,5,264,47.52,0,0,311.52
38220090,LEAD ACETATE PAPER 200 LS,L40156,10,988,118.56,0,0,1106.56
38220090,LITMUS BLUE INDICATOR PAPER 100 LS,L40851,771,32264.39,9112.2,1268.72,1268.72,43914.03
38220090,LITMUS BLUE INDICATOR PAPER 200 LS,L40856,482,37990.09,11570.52,1078.51,1078.51,51717.63
38220090,LITMUS RED INDICATOR PAPER 100 LS,L40951,748,31262.23,9135.3,1231.85,1231.85,42861.23
38220090,LITMUS RED INDICATOR PAPER 200 LS,L40956,432,34517.09,7652.98,966.17,966.17,44102.41
38220090,LITMUS BLUE SOLUTION 125 ML,L41171,321,16897.02,4624.23,339.31,339.31,22199.87
38220090,LITMUS RED SOLUTION 125 ML,L41181,205,10811.8,2146.1,238.65,238.65,13435.2
38220090,MORNER'S REAGENT 125 ML,M10517,33,2459.7,427.68,10.04,10.04,2907.46
38220090,MAGNESON  REAGENT 500 ML,M21229,5,724.4,0,48.19,48.19,820.78
38220090,MAGNESON REAGENT 125 ML,M21271,240,10739.8,4205.17,253.61,253.61,15452.19
38220090,MASTITIS REAGENT 125 ML,M23629,22,1209.32,115.24,43.75,43.75,1412.06
38220090,MILK ADULT.TEST KIT (13x50te),M25750,229,195841.8,35859.85,2656.07,2656.07,237013.79
38220090,MILK ADULT.TEST KIT (REFILL),M25760,3,2604,0,156.24,156.24,2916.48
38220090,MOLISCH'S REAGENT 125 ML,M31771,217,11976.78,4277.1,314.25,314.25,16882.38
38220090,MAYER'S SOLUTION 125 ML,M33671,61,4098.12,886.46,14.5,14.5,5013.58
38220090,MERCURIC CHLORIDE PAPER 200 LS,M40156,11,1424,312,11.16,11.16,1758.32
38220090,METHYL ORANGE SOLUTION 125 ML,M41471,1114,52612.02,17131.94,1011.4,1011.4,71766.76
38220090,METHYL RED SOLUTION 125 ML,M41571,127,6318.68,1223.65,178.35,178.35,7899.03
38220090,NEUTRAL RED INDICATOR SOLUTION 125 ML,N40471,3,167.4,0,15.06,15.06,197.52
38220090,ALPHA NAPHTHOL SOLUTION 125 ML,N40871,20,1224.08,230.1,15.92,15.92,1486.02
38220090,NINHYDRIN SOLUTION 125 ML,N40971,325,15942.8,3599.52,209.32,209.32,19960.96
38220090,PRINTEX REAGENT 1 L,P10022,5,3233.75,388.05,0,0,3621.8
38220090,PICRIC ACID SATURATED SOLUTION 500 ML,P21329,16,8039.2,1447.06,0,0,9486.26
38220090,PICRIC ACID SATURATED SOLUTION 125 ML,P21371,116,15878.02,3489.85,498.39,498.39,20364.65
38220090,POTASSIUM CHROMATE SOLUTION 125 ML,P22071,86,3160.8,539.14,165.17,165.17,4030.28
38220090,PHENOL 40% W/V 5 L,P30701,13,6753.5,1099.68,115.96,115.96,8085.1
38220090,PHENOL RED SOLUTION 125 ML,P40671,294,15437.52,4374.6,271.19,271.19,20354.5
38220090,PHENOLPHTHALEIN SOLUTION 125 ML,P40871,4186,194555.58,71264.99,2164.54,2164.54,270149.65
38220090,POTASSIUM HYDROXIDE SOLN. 40% 500 ML,P53029,43,3789.75,547.69,11,11,4359.44
38220090,POTASSIUM PERMANGANATE N/10 500 ML,P53579,156,8235.92,1197.62,43.74,43.74,9521.02
38220090,POTASSIUM IODIDE-IODATE N/50 500 ML,P62979,20,1828.53,219.42,0,0,2047.95
38220090,RINGER'S SOLUTION 125 ML,R10217,32,2116.8,381.02,0,0,2497.82
38220090,ROBERT'S TEST REAGENT 125 ML,R31871,7,275.66,43.24,8.59,8.59,336.08
38220090,SODIUM HYPOBROMITE SOLUTION 500 ML,S10529,39,4182.71,1135.69,52.22,52.22,5422.84
38220090,SODA LIME WITH INDICATOR 500.00 GM,S13429,58,14071.2,2856.46,75.51,75.51,17078.68
38220090,SELIWANOFF'S REAGENT 125 ML,S20471,397,32563.67,7984.83,760.2,760.2,42068.9
38220090,SUDAN III SOLUTION 125 ML,S24271,96,9331.2,2166.54,65.48,65.48,11628.7
38220090,SOIL TESTING KIT (OC) 25 TEST,S25450,96,34020,4399.92,0,0,38419.92
38220090,SOIL TESTING KIT (40 TEST),S25550,223,153353.35,12703.46,18900,18900,203856.81
38220090,SOIL TESTING KIT (REFIL PACK),S25650,2,825,99,0,0,924
38220090,STARCH IODIDE PAPER 100 LS,S44950,10,565.6,67.87,0,0,633.47
38220090,STARCH IODIDE PAPER 200 LS,S44956,50,4908.7,827.42,0,0,5736.12
38220090,SILVER NITRATE SOLUTION N/10 125 ML,S51271,384,114993.37,52382.71,4438.98,4438.98,176254.04
38220090,SILVER NITRATE SOLUTION N/10 500 ML,S51279,279,285869.3,43574.4,7552.16,7552.16,344548.02
38220090,SODIUM HYDROXIDE SOLUTION N/1 500 ML,S53079,420,23788.44,3415,0,0,27203.44
38220090,SODIUM HYDROXIDE SOLN. N/10 500 ML,S53109,4930,272550.8,75101.14,2560.12,2560.12,352772.18
38220090,SODIUM THIOSULPHATE SOLN.N/10 500 ML,S54179,368,18589.44,3114.53,357.11,357.11,22418.19
38220090,SILVER NITRATE SOLUTION N/50 500 ML,S61579,128,31240.8,4942.08,1165.11,1165.11,38513.1
38220090,TOTAL HARDNESS REAGENT-2 500 ML,T20429,1,99,0,5.94,5.94,110.88
38220090,TOTAL HARDNESS REAGENT-3 500 ML,T20629,1,68,0,4.08,4.08,76.16
38220090,TOLLEN'S REAGENT 500 ML,T33229,5,19669,2596.31,0,0,22265.31
38220090,TOLLEN'S REAGENT 100 ML,T33271,148,138071.3,39673.42,8133.41,8133.41,194011.54
38220090,THYMOL BLUE INDICATOR SOLUTION 125 ML,T40571,15,767.81,0,55.67,55.67,879.15
38220090,THYMOLPHTHALEIN INDICATOR SOLN 125 ML,T40771,87,4490.04,824.48,75.89,75.89,5466.3
38220090,TOTAL HARDNESS INDIATOR POWDER 25.00 GM,T41259,52,1998.88,0,179.9,179.9,2358.68
38220090,O-TOLIDINE REAGENT R.C 500 ML,T61079,490,40428.44,9141.01,1114.98,1114.98,51799.41
38220090,UNIVERSAL INDICATOR SOLUTION 125 ML,U40171,418,21837,7041.4,1469.32,1469.32,31817.04
38220090,UNIVERSAL INDICATOR SOLUTION 500 ML,U40179,121,14733.61,3144.98,306.92,306.92,18492.43
38220090,WIJ'S SOLUTION 500 ML,W12079,557,129604.6,27168.43,3789.62,3789.62,164352.27
38220090,WATER TESTING KIT (ARSENIC),W25515,2,2117.5,381.15,0,0,2498.65
38220090,WATER TESTING KIT(PHOS.& IRON),W25520,168,62386.8,16300.88,651,651,79989.68
38220090,WATER TESTING KIT(IRON=100TS),W25522,5,1289.16,0,98.95,98.95,1487.06
38220090,WATER TESTING KIT (CALCIUM HAR,W25525,10,5676,994.59,159.96,159.96,6990.51
38220090,WATER TESTING KIT (ALKALINITY),W25530,250,105261.18,19926.59,576.67,576.67,126341.11
38220090,WATER TESTING KIT (pH) -100TS,W25532,12,2880,0,172.8,172.8,3225.6
38220090,WATER TESTING KIT-FLUORIDE ETC,W25535,77,57064,7655.76,2005.08,2005.08,68729.92
38220090,WATER TESTING KIT (RC) 100 TE,W25539,13,2611.44,0,235.03,235.03,3081.5
38220090,WATER TESTING KIT (RC),W25540,284,48470.1,15299.31,481.74,481.74,64732.89
38220090,WATER TESTING KIT(T.HARD)100te,W25543,3,750,0,67.5,67.5,885
38220090,WATER TESTING KIT(TOTAL HARD),W25550,616,224356.8,59081.66,2053.44,2053.44,287545.34
38220090,WATER TESTING KIT (NITRATE +),W25560,218,109195.66,28489.03,2598.69,2598.69,142882.07
38220090,WATER TESTING KIT(AMMO) 100TE,W25562,5,1289.16,0,98.95,98.95,1487.06
38220090,WATER TESTING KIT-NITRATE-100,W25563,139,34720,0,3103.2,3103.2,40926.4
38220090,WATER TESTING KIT (DIS.OXYGEN),W25565,16,26883,5115.6,1618.2,1618.2,35235
38220090,WATER TEST.KIT (DIS.OXY.)REFIL,W25568,16,4652.2,726.26,0,0,5378.46
38220090,WATER TESTING KIT-M.BIOLOGICAL,W25570,13,12815.4,0,1035.1,1035.1,14885.6
38220090,WATER TESTING KIT (SULPHITE),W25575,8,2343.2,421.78,0,0,2764.98
38220090,WAGNER REAGENT 125 ML,W25771,16,1017.9,272.94,17.4,17.4,1325.64
38220090,YELLOW AMMONIUM SULPHIDE SOLN. 500 ML,Y12029,118,21636.13,3286.13,219.28,219.28,25360.82
38231200,OLEIC ACID - 65-70% 500 ML,O13229,38,3948,710.64,0,0,4658.64
38249915,POLYETHYLENE GLYCOL-200 500 ML,P10379,20,3234,582.12,0,0,3816.12
38249915,POLYETHYLENE GLYCOL -1500 500.00 GM,P10419,5,1033.5,186.03,0,0,1219.53
38249915,POLYETHYLENE GLYCOL-600 500 ML,P10479,5,1218.75,219.38,0,0,1438.13
38249915,POLYETHYLENE GLYCOL-600 25.00 KG,P10489,5,23875,0,2148.75,2148.75,28172.5
38249915,POLYETHYLENE GLYCOL -4000 500.00 GM,P10619,6,1108.8,199.58,0,0,1308.38
38249925,SILICA GEL 'G' FOR TLC 500.00 GM,S10029,23,6921.72,732.9,436.93,436.93,8528.48
38249925,SILICA GEL 100-200 MESH 500.00 GM,S10629,10,2584.05,465.12,0,0,3049.17
38249925,SILICA GEL 60-120 MESH 500.00 GM,S10829,50,14590.74,864.27,1223.24,1223.24,17901.49
38249925,SILICA GEL 60-120 MESH 2.50 KG,S10839,2,1450,0,130.5,130.5,1711
38249925,SILICA GEL BLUE (3-8 MESH) 500.00 GM,S10929,205,27118,22230,217.61,217.61,49783.22
38249925,SILICA GEL BLUE 1.00 KG,S10933,10,1100,0,99,99,1298
38249925,SILICA GEL BLUE 2.50 KG,S10939,80,27500,0,2475,2475,32450
38249925,SILICA GEL BLUE (3-6 MESH) 500.00 GM,S10959,2,316.2,0,28.46,28.46,373.12
38249925,SILICA GEL BLUE 25.00 KG,S10988,8,29400,0,2646,2646,34692
38249925,SILICA GEL BLUE 100.00 GM,S11017,10,403,0,36.27,36.27,475.54
38249925,SILICAGEL BLUE 6-20 MESH 500.00 GM,S18529,10,1523.2,274.18,0,0,1797.38
39053000,POLY VINYL ALCOHOL 500.00 GM,P15629,3,961.62,0,86.55,86.55,1134.72
39100020,SILICONE OIL 2.5 L,S20837,1,1375,0,123.75,123.75,1622.5
39100020,SILICONE OIL 250 ML,S21825,10,2915.88,818.92,57.7,57.7,3850.2
39100090,VACUUM GREASE 50.00 GM,V12009,5,607.75,109.39,0,0,717.14
39122019,CELLULOSE POWDER 500.00 GM,C15329,12,2834.16,510.15,0,0,3344.31
39123100,CARBOXYMETHYL CELL. SOD. SALT 500.00 GM,C10829,38,12377.2,1658.31,498.4,498.4,15032.31
39131010,SODIUM ALGINATE 250.00 GM,S15925,30,8124.35,1861.9,168.35,168.35,10322.95
39139090,AGAROSE FOR ELECTROPHORESIS 10.00 GM,A12005,13,10639.74,1670.12,852.57,852.57,14015
70179010,Receiver adapter 24/29Plainben,NG1654,2,244.2,0,21.98,21.98,288.16
70179010,"Receiver adapter,bent,24/29",NG1855,1,244.86,0,22.04,22.04,288.94
70179010,BEAKER WITH SPOUT (50 ML),NG3004,50,1684.8,0,151.63,151.63,1988.06
70179010,BEAKER WITH SPOUT (100 ML),NG3005,92,3417.36,0,307.55,307.55,4032.46
70179010,BEAKER WITH SPOUT (250 ML),NG3007,88,3396.48,0,305.69,305.69,4007.86
70179010,BEAKER WITH SPOUT (500 ML),NG3009,115,7588.8,0,683,683,8954.8
70179010,BEAKER WITH SPOUT (1 LT),NG3011,79,9855.27,1762.41,532.07,532.07,12681.82
70179010,BEAKER WITH SPOUT (2 LT),NG3012,14,3033.8,546.08,0,0,3579.88
70179010,B.O.D BOTTLE 300 ML,NG3152,10,3141.6,0,282.74,282.74,3707.08
70179010,SCREW CAP BOTTLE - 500 ML,NG3405,10,1914,0,172.26,172.26,2258.52
70179010,"Dropping bottle,30ml",NG3801,100,13920,0,1252.8,1252.8,16425.6
70179010,BURETTE (25 ML),NG4305,24,4897.2,881.5,0,0,5778.7
70179010,BURETTE   (50 ML),NG4306,135,33347.16,5002.09,3358.53,3358.53,45066.31
70179010,BURETTE CLASS B - 25ML,NG4402,50,10770,0,969.3,969.3,12708.6
70179010,BURETTE CLASS - B - 50 ML,NG4403,215,55698.9,0,5012.9,5012.9,65724.7
70179010,"Burette,cl.A,-reservoir 50ML",NG4603,4,13039.4,2347.09,0,0,15386.49
70179010,Condenser Leibig driptip 300mm,NG4952,12,2395.8,431.24,0,0,2827.04
70179010,Cylinder 50ml (Graduated),NG5431,10,930.6,0,83.75,83.75,1098.1
