HSN,NAME,P CODE,TOTAL QUANTITY,IGST,SGST,CGST,TOTAL AMOUNT
38220019,BARFOED'S REAGENT 125 ML,B20171,284,1486.65,183.92,183.92,15454.12
29152990,BARIUM ACETATE A.R. - 99.5%,B70125,0,0,0,0,0
29152990,BARIUM ACETATE L.R 500.00 GM,B10129,31,0,875.32,875.32,9725.94
28402090,BARIUM BORATE L.R. 250.00 GM,B10325,0,0,0,0,0
28275990,BARIUM BROMIDE 250.00 GM,B10625,2,0,58.7,58.7,652.24
28275990,BARIUM BROMIDE L.R 500.00 GM,B10429,5,477.83,0,0,2654.6
28366000,BARIUM CARBONATE,B11988,0,0,0,0,0
28366000,BARIUM CARBONATE 5.00 KG,B10237,8,1800,0,0,10000
28366000,BARIUM CARBONATE A.R.,B73029,0,0,0,0,0
28366000,BARIUM CARBONATE A.R. 250.00 GM,B10725,0,0,0,0,0
28366000,BARIUM CARBONATE L.R. 500.00 GM,B10229,2,0,40.18,40.18,446.4
28273990,BARIUM CHLORIDE A.R.,B73125,0,0,0,0,0
28273990,BARIUM CHLORIDE A.R. 500.00 GM,B73129,3,0,49.72,49.72,552.42
28273990,BARIUM CHLORIDE L.R,B10317,0,0,0,0,0
28273990,BARIUM CHLORIDE L.R,B10388,0,0,0,0,0
28273990,BARIUM CHLORIDE L.R. 500.00 GM,B10329,756,10296.85,2443.01,2443.01,84348.9
38220019,BARIUM CHLORIDE SOLUTION 10% 500 ML,B20479,568,3797.98,222.24,222.24,35353.72
28415090,BARIUM CHROMATE - 97% 250.00 GM,B11425,0,0,0,0,0
29214490,BARIUM DIPHEN. SULPHONATE A.R,B71205,0,0,0,0,0
28261990,BARIUM FLUORIDE-97% 250.00 GM,B11325,8,352.44,119.19,119.19,3282.32
28164000,BARIUM HYDROXIDE L.R. 500.00 GM,B10629,92,1458,24.78,24.78,8375.28
28342930,BARIUM NITRATE,B17025,0,0,0,0,0
28342930,BARIUM NITRATE A.R 500.00 GM,B73329,0,0,0,0,0
28342930,BARIUM NITRATE L.R. 500.00 GM,B10729,193,1550.5,1294.88,1294.88,23001.66
29171190,BARIUM OXALATE 250.00 GM,B10825,0,0,0,0,0
28164000,BARIUM PEROXIDE 86%,B11035,0,0,0,0,0
28352990,BARIUM PHOSPHATE L.R. 250.00 GM,B10425,15,227.2,143.74,143.74,2859.36
28332700,BARIUM SULPHATE 25.00 KG,B11188,1,675,0,0,3750
28332700,BARIUM SULPHATE L.R 500.00 GM,B10829,47,473.39,319.75,319.75,6182.8
38220090,BARRITT'S REAGENT - A 125 ML,B12471,28,215.92,11.05,11.05,1493.91
38220090,BARRITT'S REAGENT - A 500 ML,B12429,3,84.22,0,0,525.95
38220090,BARRITT'S REAGENT- B (VP-TEST) 500 ML,B12529,0,0,0,0,0
38220090,BARRITT'S REAGENT-B (VP-TEST) 125 ML,B12571,6,18.12,7.48,7.48,206.55
70179010,Basin Evaporator silica RB85ml,NE0246,0,0,0,0,0
70179010,BEAKER 25 ML,NG3003,0,0,0,0,0
70179010,BEAKER T/F WITH SPOUT 1000ml,NG3105,0,0,0,0,0
70179010,BEAKER T/F WITH SPOUT 100ml,NG3102,0,0,0,0,0
70179010,BEAKER T/F WITH SPOUT 250ml,NG3103,0,0,0,0,0
70179010,BEAKER T/F WITH SPOUT 500ml,NG3104,0,0,0,0,0
70179010,BEAKER T/F WITH SPOUT 50ml,NG3101,0,0,0,0,0
70179010,BEAKER T/F WITHOUT SPOUT 250ml,NG3053,0,0,0,0,0
70179010,BEAKER T/F WITHOUT SPOUT 500ml,NG3054,0,0,0,0,0
70179010,BEAKER WITH SPOUT (1 LT),NG3011,79,799.23,487.36,487.36,9855.27
70179010,BEAKER WITH SPOUT (100 ML),NG3005,92,0,307.55,307.55,3417.36
70179010,Beaker with spout (10000 ml),NG3015,0,0,0,0,0
70179010,Beaker with spout (10ml),NG3002,0,0,0,0,0
70179010,BEAKER WITH SPOUT (150 ML),NG3006,0,0,0,0,0
70179010,BEAKER WITH SPOUT (2 LT),NG3012,14,546.08,0,0,3033.8
70179010,BEAKER WITH SPOUT (250 ML),NG3007,88,0,305.69,305.69,3396.48
70179010,Beaker with spout (3000 ml),NG3013,0,0,0,0,0
70179010,Beaker with spout (400 ml),NG3008,0,0,0,0,0
70179010,BEAKER WITH SPOUT (5 LT),NG3014,0,0,0,0,0
70179010,BEAKER WITH SPOUT (50 ML),NG3004,50,0,151.63,151.63,1684.8
70179010,BEAKER WITH SPOUT (500 ML),NG3009,115,0,683,683,7588.8
70179010,Beaker without spout (1000ml),NG3055,0,0,0,0,0
70179010,Beaker without spout (100ml),NG3052,0,0,0,0,0
70179010,Beaker without spout (50ml),NG3051,0,0,0,0,0
70179010,Beakers with spout (5ml),NG3001,0,0,0,0,0
70179010,Beakers with spout (600ml),NG3010,0,0,0,0,0
16030010,BEEF EXTRACT,B10527,0,0,0,0,0
16030010,BEEF EXTRACT,B10529,0,0,0,0,0
16030010,BEEF EXTRACT,B10539,0,0,0,0,0
16030010,BEEF EXTRACT,B10588,0,0,0,0,0
16030010,BEEF EXTRACT 250.00 GM,B10525,32,996.93,163.09,163.09,11025.76
15219010,BEES WAX (WHITE) 250.00 GM,B11025,2,79.63,0,0,442.4
15219010,BEES WAX (WHITE) 500.00 GM,B11029,15,667.67,211.2,211.2,6056
38220019,BENEDICTS REAGENT,B20875,0,0,0,0,0
38220019,BENEDICT'S REAGENT 5 L,B20851,109,4212.5,612.17,612.17,45306.97
38220019,BENEDICT'S REAGENT 500 ML,B20829,972,5253.46,1528.13,1528.13,69247.49
38220019,BENEDICTS REAGENT QUANTITATIVE 500 ML,B30829,89,1551.68,41.06,41.06,13615.08
28399090,BENTONITE POWDER 500.00 GM,B13029,2,0,37.5,37.5,416.64
29122100,BENZALDEHYDE.L.R. 500 ML,B11479,68,1326.03,774.05,774.05,15967.49
34021200,BENZALKONIUM CHLORIDE 50%,B11533,0,0,0,0,0
34021200,BENZALKONIUM CHLORIDE 50%,B11551,0,0,0,0,0
34021200,BENZALKONIUM CHLORIDE 50% 500 ML,B11529,1,0,37.63,37.63,268.8
29242990,BENZAMIDE 250.00 GM,B11125,35,1138.43,106.3,106.3,7505.7
29242990,BENZAMIDE 500.00 GM,B11129,7,70.11,250.76,250.76,3175.76
29242990,BENZANILIDE 100.00 GM,B11917,5,245.95,0,0,1366.4
29022000,BENZENE L.R,B10933,0,0,0,0,0
29022000,BENZENE L.R. 2.5 L,B10937,149,14081.03,260.02,260.02,81116.99
29022000,BENZENE L.R. 500 ML,B10929,415,7689.71,1727.7,1727.7,61917.35
29022000,BENZENE.A.R.,B71579,0,0,0,0,0
29022000,BENZENE.A.R.,B71587,0,0,0,0,0
29143990,BENZIL-99% 250.00 GM,B13825,47,1868.76,152,152,12070.95
29163110,BENZOIC ACID,B11299,0,0,0,0,0
29163110,BENZOIC ACID A.R,B74229,0,0,0,0,0
29163110,BENZOIC ACID A.R(IRON FREE),B11226,0,0,0,0,0
29163110,BENZOIC ACID I.P. 500.00 GM,B81229,7,0,137.1,137.1,1523.34
29163110,BENZOIC ACID L.R. 2.50 KG,B11237,0,0,0,0,0
29163110,BENZOIC ACID L.R. 500.00 GM,B11225,156,3085.56,856.59,856.59,26659.57
29143990,BENZOIN 98% 100.00 GM,B12817,11,352.8,22.32,22.32,2208
29146990,BENZOIN-ALPHA-OXIME.A.R. 99% 25.00 GM,B12909,0,0,0,0,0
29143930,BENZOPHENONE 250.00 GM,B12325,58,2119.33,135.93,135.93,13284.32
29143930,BENZOPHENONE 500.00 GM,B12329,21,1179.07,205.35,205.35,8832
29163200,BENZOYL CHLORIDE,B13937,0,0,0,0,0
29163200,BENZOYL CHLORIDE 500 ML,B13929,34,660.53,418.85,418.85,8323.32
29153910,BENZYL ACETATE - 99% 500 ML,B13529,1,42.7,0,0,237.25
29062100,BENZYL ALCOHOL,B11633,0,0,0,0,0
29062100,BENZYL ALCOHOL,B11637,0,0,0,0,0
29062100,BENZYL ALCOHOL L.R. 500 ML,B11679,20,670.92,92.85,92.85,4759.04
29062100,BENZYL ALCOHOL.A.R - 99.5%,B72679,0,0,0,0,0
29062100,BENZYL ALCOHOL.A.R - 99.5%,B72687,0,0,0,0,0
29163120,BENZYL BENZOATE L.R.,B12029,0,0,0,0,0
29039940,BENZYL CHLORIDE L.R. 500 ML,B11929,9,0,174.32,174.32,1936.82
38220090,BIAL'S REAGENT 125 ML,B10571,55,845.56,195.52,195.52,6870.03
16030010,BILE SALT BACTERIOLOGICAL 100.00 GM,B10517,21,937.55,126.77,126.77,9925.8
29339900,BILIRUBIN.A.R. - 99% 1.00 GM,B70302,2,0,342.84,342.84,3809.28
29029090,BIPHENYL 100.00 GM,B10119,134,1851.9,1537.41,1537.41,27370.56
32041266,BISMARK BROWN (RED)-MICROSCOPY 25.00 GM,B32009,11,152.1,7.25,7.25,925.6
28402090,BISMUTH BORATE - 97% 100.00 GM,B11307,5,565.69,0,0,3142.75
28362090,BISMUTH CARBONATE L.R. 100.00 GM,B11417,25,1857.11,0,0,10317.3
28342990,BISMUTH NITRATE L.R. 100.00 GM,B11517,32,957.46,373.05,373.05,9464.27
28259090,BISMUTH OXIDE 99% 100.00 GM,B11317,1,81.75,0,0,454.16
28274900,BISMUTH OXYCHLORIDE,B11817,0,0,0,0,0
28352990,BISMUTH PHOSPHATE 67.7% 100.00 GM,B11337,1,0,211.2,211.2,2346.7
28342990,BISMUTH SUBNITRATE A.R.,B74518,0,0,0,0,0
28342990,BISMUTH SUBNITRATE A.R.-98%,B72817,0,0,0,0,0
28332990,BISMUTH SULPHATE.L.R. 100.00 GM,B11617,5,310.37,0,0,1724.25
28273990,BISMUTH TRICHLORIDE - 98%,B11418,0,0,0,0,0
38220019,BIURET REAGENT 125 ML,B21671,529,1931.95,187.13,187.13,19217.92
28289011,BLEACHING POWDER,B22051,0,0,0,0,0
28289011,BLEACHING POWDER,B22088,0,0,0,0,0
28289011,BLEACHING POWDER-PRACTICAL GR. 500.00 GM,B22029,91,853.47,201.46,201.46,6980.01
38220019,BLOOD SUGAR KIT (FOLIN & WU'S),B21750,8,52.42,73.75,73.75,1665.89
70179010,"BLOOD SUGAR, TUBES, 25ml",NG7836,0,0,0,0,0
38220019,BLOOD UREA MODIFIED,B21850,12,41.34,97.59,97.59,1971.07
32049000,BLUE TETRAZOLIUM (M.S)A.R.-95%,B21501,0,0,0,0,0
28401900,BORAX A.R 500.00 GM,B72829,6,0,116.18,116.18,1290.84
38220019,BORAX CARMINE ALCOHOLIC,B33471,0,0,0,0,0
38220019,BORAX CARMINE AQUEOUS 100 ML,B33571,0,0,0,0,0
28401900,BORAX L.R,B11839,0,0,0,0,0
28401900,BORAX L.R 500.00 GM,B11829,118,2633.04,266.16,266.16,17585.4
28401900,BORAX L.R. 25.00 KG,B11888,1,963,0,0,5350
28100020,BORIC ACID A.R.,B73437,0,0,0,0,0
28100020,BORIC ACID A.R. 500.00 GM,B73429,66,774.42,1604.58,1604.58,22131.06
28100020,BORIC ACID I.P.,B81708,0,0,0,0,0
28100020,BORIC ACID I.P.,B81729,0,0,0,0,0
28100020,BORIC ACID I.P.,B81788,0,0,0,0,0
28100020,BORIC ACID L.R 5.00 KG,B11737,10,112.5,560.25,560.25,6850
28100020,BORIC ACID L.R 500.00 GM,B11729,371,7184.72,763.26,763.26,48395.87
28100020,BORIC ACID L.R.,B11788,0,0,0,0,0
38220090,BORSCHE'S REAGENT 125 ML,B21271,206,1395.27,181.05,181.05,13342.79
70179010,Bottle brush (33cm)length2.5cm,NG9998,0,0,0,0,0
70179010,Bottle for wash 1000ml,NG3953,0,0,0,0,0
70179010,Bottle for wash 500ml,NG3952,0,0,0,0,0
70179010,BOTTLE OPENER,NE0571,0,0,0,0,0
70179010,"Bottle wash with stopper,500ml",NG3852,0,0,0,0,0
70179010,"Bottle, solution 250ml",NG3301,0,0,0,0,0
70179010,"Bottle,solution,tooled neck 2L",NG3304,0,0,0,0,0
70179010,"Bottle,solution,tooled neck 3L",NG3305,0,0,0,0,0
70179010,Bottle-palin tooled neck 5lt,NG3306,0,0,0,0,0
38220019,BRILLIANT CRESYL BLUE ALCHLC.,B32171,0,0,0,0,0
38220019,BRILLIANT CRESYL BLUE AQUS.,B32271,0,0,0,0,0
32041431,BRILLIANT CRESYL BLUE POWDER 25.00 GM,B32059,10,1253.95,0,0,6966.4
32041369,BRILLIANT GREEN STAIN POWDER 25.00 GM,B32309,11,129.2,43.3,43.3,1198.92
38220090,BROMINE WATER 500 ML,B32229,178,3613.83,237.03,237.03,24393.84
29033920,BROMO BENZENE 250 ML,B30575,20,905.37,0,0,5029.8
29343000,BROMOCRESOL GREEN POWDER 5.00 GM,B32001,53,1198.64,710.89,710.89,14557.9
38220090,BROMOCRESOL GREEN SOLUTION 125 ML,B42471,46,328.54,0,0,2242.8
38220090,BROMOCRESOL GREEN SOLUTION A.R,B72471,0,0,0,0,0
29343000,BROMOCRESOL PURPLE POWDER 5.00 GM,B32101,0,0,0,0,0
38220090,BROMOCRESOL PURPLE SOLUTION 125 ML,B42571,19,101.06,0,0,842.14
29033920,BROMOFORM L.R. 250 ML,B11229,17,3873.63,307.9,307.9,24941.36
29343000,BROMOPHENOL BLUE POWDER 5.00 GM,B42601,22,266.76,14.5,14.5,1643.2
38220090,"BROMOPHENOL BLUE SOLN., A.R.",B72671,0,0,0,0,0
38220090,BROMOPHENOL BLUE SOLUTION 125 ML,B42671,105,518.25,91.52,91.52,4326.98
38220090,BROMOTHYMOL BLUE PAPER 200 LS,B42856,2,33.86,0,0,188.1
29343000,BROMOTHYMOL BLUE POWDER,B42809,0,0,0,0,0
29343000,BROMOTHYMOL BLUE POWDER 5.00 GM,B42901,11,202.41,9.65,9.65,1231.76
38220090,BROMOTHYMOL BLUE SOLUTION,B42789,0,0,0,0,0
38220090,BROMOTHYMOL BLUE SOLUTION 125 ML,B42771,38,89.69,80.84,80.84,1793.34
29397900,BRUCINE A.R. 10.00 GM,B51021,1,45.26,0,0,251.44
38220090,BUFFER POWDER  pH 9.2,B45601,30,410.57,48.12,48.12,2919.31
38220090,BUFFER POWDER  pH 9.2,B45601,55,473.08,137.49,137.49,5579.2
38220090,BUFFER POWDER pH 4.0,B43601,115,1783.58,32.73,32.73,10454.4
38220090,BUFFER POWDER pH 4.0,B43601,48,411.84,219.32,219.32,4797.76
38220090,BUFFER POWDER pH 7.0,B44601,103,995.8,261.23,261.23,10436.45
38220090,BUFFER POWDER pH 7.0,B44601,40,296.53,98.21,98.21,3562.24
38220090,BUFFER SOLUTION pH - 2.0,B43629,0,0,0,0,0
38220090,BUFFER SOLUTION pH 4.0,B43137,0,0,0,0,0
38220090,BUFFER SOLUTION pH 4.0 500 ML,B43139,54,720.72,25.78,25.78,4385.92
38220090,BUFFER SOLUTION pH 7.0 500 ML,B43339,57,737.08,25.78,25.78,4649.26
38220090,BUFFER SOLUTION pH 9.2,B43537,0,0,0,0,0
38220090,BUFFER SOLUTION pH 9.2 500 ML,B43539,35,461.45,17.19,17.19,2907.52
38220090,BUFFER SOLUTION pH-12.0,B43729,0,0,0,0,0
38220090,BUFFER SOLUTION pH-6.0,B43029,0,0,0,0,0
38220090,BUFFER SOLUTION pH-6.4,B43129,0,0,0,0,0
38220090,BUFFER SOLUTION pH-6.8,B43229,0,0,0,0,0
38220090,BUFFER SOLUTION pH-7.2 500 ML,B43329,20,211.01,0,0,1758.4
38220090,BUFFER SOLUTION pH-7.6,B43429,0,0,0,0,0
38220090,BUFFER SOLUTION pH-8.0,B43529,0,0,0,0,0
70179010,BUNSEN BURNER - STOPCOCK,NE0581,0,0,0,0,0
70179010,BURETTE   (50 ML),NG4306,135,2143.75,1929.37,1929.37,33347.16
70179010,"Burette - Reservior c.A,10ml",NG4601,0,0,0,0,0
70179010,"Burette - Reservoir, cl.A,25ml",NG4602,0,0,0,0,0
70179010,BURETTE (25 ML),NG4305,24,881.5,0,0,4897.2
70179010,Burette (class A) 100ml,NG4357,0,0,0,0,0
70179010,Burette (class A) 10ml,NG4354,0,0,0,0,0
70179010,Burette (Class A) 1ml,NG4351,0,0,0,0,0
70179010,Burette (class A) 25ml,NG4355,0,0,0,0,0
70179010,Burette (class A) 2ml,NG4352,0,0,0,0,0
70179010,Burette (class A) 50ml,NG4356,0,0,0,0,0
70179010,Burette (class A) 5ml,NG4353,0,0,0,0,0
70179010,Burette (class B) 100ml,NG4307,0,0,0,0,0
70179010,Burette (class B) 10ml,NG4304,0,0,0,0,0
70179010,Burette (class B) 1ml,NG4301,0,0,0,0,0
70179010,Burette (class B) 2ml,NG4302,0,0,0,0,0
70179010,Burette (class B) 5ml,NG4303,0,0,0,0,0
70179010,Burette 25ml  (Class A),NG4452,0,0,0,0,0
70179010,BURETTE CLASS - B - 50 ML,NG4403,215,0,5012.9,5012.9,55698.9
70179010,BURETTE CLASS B - 25ML,NG4402,50,0,969.3,969.3,10770
70179010,Burette PTFE key(class B)50ml,NG4501,0,0,0,0,0
70179010,Burette stand (Teflon),NE231,0,0,0,0,0
70179010,Burette stand (Teflon),NE2310,0,0,0,0,0
70179010,"Burette, Boroflo, cl.A (10ml)",NG4451,0,0,0,0,0
70179010,"Burette, Boroflo, cl.A (50ml)",NG4453,0,0,0,0,0
70179010,"Burette, Boroflo, cl.B, (10ml)",NG4401,0,0,0,0,0
70179010,"Burette, Boroflo, cl.B,(100ml)",NG4404,0,0,0,0,0
70179010,"Burette,automatic zero(B),25ml",NG4552,0,0,0,0,0
70179010,"Burette,Automatic,cl.B, 10ml",NG4551,0,0,0,0,0
70179010,"Burette,Boroflo, cl.A, (100ml)",NG4454,0,0,0,0,0
70179010,"Burette,cl.A,-reservoir 50ML",NG4603,4,2347.09,0,0,13039.4
70179010,"Burette,straight bore,clA,50ml",NG4525,0,0,0,0,0
29051910,BUTAN-2-OL - 99%,B15629,0,0,0,0,0
70179010,BUTTER PAPER,NE0591,0,0,0,0,0
29095090,BUTYLATED HYDROXY ANISOLE(BHA) 250.00 GM,B43017,0,0,0,0,0
29071290,BUTYLATED HYDROXY TOLUENE(BHT),B43037,0,0,0,0,0
29071290,BUTYLATED HYDROXY TOLUENE(BHT),B43049,0,0,0,0,0
28071290,BUTYLATED HYDROXY TOLUENE(BHT) 25.00 KG,B43088,0,0,0,0,0
29071290,BUTYLATED HYDROXY TOLUENE(BHT) 250.00 GM,B42017,5,0,87.61,87.61,973.4
38220019,C.S.F DILUTING FLUID 125 ML,C24071,0,0,0,0,0
29152990,CADMIUM ACETATE 100.00 GM,C30317,5,0,80.35,80.35,892.8
28275990,CADMIUM BROMIDE 98%,C20317,0,0,0,0,0
28362090,CADMIUM CARBONATE L.R.. 100.00 GM,C10117,21,686.74,0,0,3815.21
28273990,CADMIUM CHLORIDE A.R,C74517,0,0,0,0,0
28273990,CADMIUM CHLORIDE L.R. 100.00 GM,C14517,23,1083.85,99.6,99.6,7128.1
28273990,CADMIUM CHLORIDE MONO.A.R,C74617,0,0,0,0,0
28276090,CADMIUM IODIDE 100.00 GM,C20217,2,311.67,0,0,1731.52
81072000,CADMIUM METAL GRANULATED AR,C70317,0,0,0,0,0
28342990,CADMIUM NITRATE L.R. 100.00 GM,C10217,41,166.32,344.84,344.84,4755.6
29171190,CADMIUM OXALATE TRIHYDRATE,C20517,0,0,0,0,0
28259020,CADMIUM OXIDE,C10517,0,0,0,0,0
28352990,CADMIUM PHOSPHATE L.R. 100.00 GM,C10317,0,0,0,0,0
28332990,CADMIUM SULPHATE L.R. 100.00 GM,C10417,27,652.22,82.87,82.87,4544.1
28309010,CADMIUM SULPHIDE (ORANGE) 99%,C11625,0,0,0,0,0
29393000,CAFFEINE ANHYDROUS 100.00 GM,C11517,0,0,0,0,0
28170010,CALAMINE 500.00 GM,C30329,7,171.47,72.48,72.48,1757.98
28272000,CALCHO MIX,C91198,0,0,0,0,0
29152910,CALCIUM ACETATE DRIED,C10125,0,0,0,0,0
29152910,CALCIUM ACETATE DRIED L.R 500.00 GM,C10129,30,0,695.6,695.6,7728.67
28402090,CALCIUM BORATE L.R. 250.00 GM,C10525,10,208.2,84.37,84.37,2094.12
28275990,CALCIUM BROMIDE HYDRATE-84.7% 250.00 GM,C10515,7,144.9,57.59,57.59,1444.8
28365000,CALCIUM CARBOBATE PRECIPITATED 500.00 GM,C20629,0,0,0,0,0
28365000,CALCIUM CARBONATE 25.00 KG,C10688,41,0,5247,5247,58300
28365000,CALCIUM CARBONATE 5.00 KG,C10637,2,0,49.5,49.5,550
28365000,CALCIUM CARBONATE A.R,C75625,0,0,0,0,0
28365000,CALCIUM CARBONATE A.R 500.00 GM,C75629,10,409.52,20.44,20.44,2502.24
28365000,CALCIUM CARBONATE L.R.,C10639,0,0,0,0,0
28365000,CALCIUM CARBONATE L.R. 500.00 GM,C10629,352,4330.23,617.58,617.58,30918.81
28272000,CALCIUM CHLORIDE DIHYDRATE,C10588,0,0,0,0,0
28272000,CALCIUM CHLORIDE DIHYDRATE A.R,C70529,6,441.4,0,0,2452.2
28272000,CALCIUM CHLORIDE DIHYDRATE A.R 250.00 GM,C42017,12,484.88,0,0,2693.76
28272000,CALCIUM CHLORIDE DIHYDRATE I.P,C84288,0,0,0,0,0
28272000,CALCIUM CHLORIDE DIHYDRATE I.P 500.00 GM,C84229,12,0,173.73,173.73,1930.32
28272000,CALCIUM CHLORIDE DIHYDRATE.LR.,C10539,0,0,0,0,0
28272000,CALCIUM CHLORIDE DIHYDRATE.LR. 500.00 GM,C10529,39,426.82,244.39,244.39,5086.68
28272000,CALCIUM CHLORIDE FUSED,C10725,0,0,0,0,0
28272000,CALCIUM CHLORIDE FUSED,C10739,0,0,0,0,0
28272000,CALCIUM CHLORIDE FUSED,C10788,0,0,0,0,0
28272000,CALCIUM CHLORIDE FUSED,C10839,0,0,0,0,0
28272000,CALCIUM CHLORIDE FUSED - 70%,C10789,0,0,0,0,0
28272000,CALCIUM CHLORIDE FUSED A.R,C70729,0,0,0,0,0
28272000,CALCIUM CHLORIDE FUSED L.R. 500.00 GM,C10729,708,7617.03,1039.42,1039.42,53865.93
70179010,Calcium chloride tube(150x18),NG7843,0,0,0,0,0
29181590,CALCIUM CITRATE 99%,C14829,0,0,0,0,0
28261990,CALCIUM FLUORIDE 500.00 GM,C15229,39,1014.55,514.65,514.65,11354.78
29181610,CALCIUM GLUCONATE 500.00 GM,C40129,1,23.67,0,0,131.51
38220090,CALCIUM HARDNESS POWDER 25.00 GM,C40859,25,0,79.52,79.52,883.5
28352500,CALCIUM HYDROGEN PHOSPHATE 500.00 GM,C18929,3,0,57.09,57.09,634.26
28259040,CALCIUM HYDROXIDE,C11537,0,0,0,0,0
28259040,CALCIUM HYDROXIDE.L.R. 500.00 GM,C11529,280,3459.46,462.01,462.01,24352.8
29181120,CALCIUM LACTATE - 98-101%,C15529,0,0,0,0,0
29181120,CALCIUM LACTATE - 98-101%,C15588,0,0,0,0,0
29181120,CALCIUM LACTATE - 98-101% 250.00 GM,C15525,6,135.39,17.13,17.13,942.49
28342990,CALCIUM NITRATE,C10924,0,0,0,0,0
28342990,CALCIUM NITRATE,C10939,0,0,0,0,0
28342990,CALCIUM NITRATE 25.00 KG,C10988,2,315,146.25,146.25,3375
28342990,CALCIUM NITRATE L.R. 500.00 GM,C10929,118,1282.18,356.23,356.23,11081.28
29171120,CALCIUM OXALATE 250.00 GM,C20825,29,853.35,98.49,98.49,5835.09
28259090,CALCIUM OXIDE POWDER L.R. 500.00 GM,C11029,142,2156.87,282.77,282.77,15124.52
29155000,CALCIUM PROPIONATE 99% 500.00 GM,C13929,0,0,0,0,0
28332990,CALCIUM SULPHATE ANHYDROUS 96% 500.00 GM,C11139,14,0,174.21,174.21,1935.64
28332990,CALCIUM SULPHATE DIHYDRATE 25.00 KG,C11198,10,4185,0,0,23250
28332990,CALCIUM SULPHATE DIHYDRATE L.R 500.00 GM,C11129,30,481.14,135.6,135.6,4179.6
38220090,CALIFORNIA MASTITIS REAGENT,C13325,0,0,0,0,0
38220090,CALIFORNIA MASTITIS REAGENT,C13371,0,0,0,0,0
38220090,CALIFORNIA MASTITIS REAGENT 500 ML,C23639,50,1080,0,0,9000
29142922,CAMPHOR 100.00 GM,C17317,90,116.53,1270.65,1270.65,14765.7
13019049,CANADA BALSAM,C11729,0,0,0,0,0
13019049,CANADA BALSAM (SYNTHETIC) 250 ML,C11725,2,30.64,0,0,612.7
70179010,CAPILLARY TUBE,NG0951,0,0,0,0,0
38220019,CARBOL FUCHSIN DILUTE SOLUTION 125 ML,C31171,15,85.14,0,0,709.5
32041349,CARBOL FUCHSIN POWDER 25.00 GM,C31309,74,1247.34,0,0,6929.68
32041349,CARBOL FUCHSIN POWDER A.R.,C71301,0,0,0,0,0
38220019,CARBOL FUCHSIN STRONG SOLUTION 125 ML,C31271,1695,9754.38,380.55,380.55,87629.08
38220019,CARBOL FUCHSIN STRONG SOLUTION 500 ML,C31229,6,0,79.01,79.01,1316.88
38220019,CARBOL XYLENE SOLUTION,C21829,0,0,0,0,0
29071110,CARBOL-N 100.00 GM,C91500,1344,9216,432,432,56000
28131000,CARBON DISULPHIDE A.R.,C71329,0,0,0,0,0
28131000,CARBON DISULPHIDE L.R. 500 ML,C11329,243,9739.32,66.51,66.51,54846.31
38220090,CARBONATE-SULPHITE SOLUTION,C61679,0,0,0,0,0
39123100,CARBOXYMETHYL CELL. SOD. SALT 500.00 GM,C10829,33,1658.31,106.8,106.8,10399.4
32041139,CARMINE POWDER 5.00 GM,C31501,0,0,0,0,0
35011000,CASEIN (FAT FREE & LOW IN.VIT),C12049,0,0,0,0,0
35011000,CASEIN (FAT FREE & LOW IN.VIT),C13039,0,0,0,0,0
35011000,CASEIN (FAT FREE & LOW IN.VIT) 250.00 GM,C12025,28,1404.77,0,0,7804.26
15153090,CASTOR OIL 500 ML,C25329,0,0,0,0,0
29072990,CATECHOL (PYRO CATECHOL) 250.00 GM,C12325,7,299.42,28.4,28.4,1978.99
38059090,CEDAR WOOD OIL,C21771,0,0,0,0,0
38059090,CEDAR WOOD OIL 25 ML,C21709,645,18338.55,1659.29,1659.29,120317.52
38059090,CEDAR WOOD OIL 500 ML,C21729,1,453.21,0,0,2517.84
38059090,CEDARWOOD OIL 100 ML,C21717,0,0,0,0,0
39122019,CELLULOSE POWDER 500.00 GM,C15329,12,510.15,0,0,2834.16
34029011,CEMKLEEN,C21629,0,0,0,0,0
34029011,CEMKLEEN,C21651,0,0,0,0,0
34029011,CEMKLEEN,C21683,0,0,0,0,0
34029011,CEMKLEEN,C21688,0,0,0,0,0
70179010,Centrifuge tube 15ml,NG7801,0,0,0,0,0
70179010,"CEntrifuge tube conical,40ml",NG7831,0,0,0,0,0
70179010,"Centrifuge tube,graduated 50ml",NG7807,0,0,0,0,0
70179010,Centrifuge tube-screw cap 25ml,NG8502,0,0,0,0,0
70179010,Centrifuge with stopper 15ml,NG7816,0,0,0,0,0
70179010,"Centrifuge,tube, grduated 15ml",NG7806,0,0,0,0,0
28461010,CERIC OXIDE - 98%,C15317,0,0,0,0,0
28461090,CERIC SULPHATE L.R 100.00 GM,C15417,3,0,205.4,205.4,2282.22
29051700,CETO STEARYL ALCOHOL 500.00 GM,C14729,0,0,0,0,0
29033920,CETRIMIDE.L.R. 100.00 GM,C12139,5,221.13,0,0,1228.5
29051700,CETYL ALCOHOL 500.00 GM,C13729,0,0,0,0,0
38021000,CHARCOAL ACTIVATED,C11555,0,0,0,0,0
38021000,CHARCOAL ACTIVATED,C11579,0,0,0,0,0
38021000,CHARCOAL ACTIVATED,C11739,0,0,0,0,0
38021000,CHARCOAL ACTIVATED 5.00 KG,C11539,0,0,0,0,0
